"","ProvinceCode","HHID","quarter","indiv.no","relationship","sex","age","nationality","residence.state","student","literate","edu.code","marrital.state","curr.job.year","curr.job.month","job.year","job.month","second.job.code","second.job.status","prev.job.code","prev.job.status","leaving.reason","not.ready.working","week.status","preference.type","preference.sec","weight","activity.state","ProvinceName","Region","job.field","second.job.position","second.job.field","prev.job.position","prev.job.field","Year","ID"
"334",30,"9730110018",1,1,"Head","Male",51,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,158.314725,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100181"
"335",30,"9730110018",1,2,"Spouse","Female",50,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,158.314725,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100182"
"336",30,"9730110018",1,3,"Child","Male",24,"Iran","In-Iran",FALSE,TRUE,"College","Bachelor",2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.314725,"Employed","Alborz","Urban","Business and Administration",NA,NA,NA,NA,1397,"139797301100183"
"337",30,"9730110018",1,4,"Child","Male",26,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",4,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.314725,"Employed","Alborz","Urban","Legal, Social, Cultural and Related",NA,NA,NA,NA,1397,"139797301100184"
"338",30,"9730110018",2,1,"Head","Male",51,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,153.34,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100181"
"339",30,"9730110018",2,2,"Spouse","Female",51,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,153.34,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100182"
"340",30,"9730110018",2,3,"Child","Male",25,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",3,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.34,"Employed","Alborz","Urban","Business and Administration",NA,NA,NA,NA,1397,"139797301100183"
"341",30,"9730110018",2,4,"Child","Male",26,"Iran","In-Iran",FALSE,TRUE,"College","Bachelor",NA,NA,NA,NA,NA,NA,3424,"Prv-wage","Low income",NA,NA,"Wage","Service",153.34,"Unemployed","Alborz","Urban",NA,NA,NA,"Technician","Legal, Social, Cultural and Related",1397,"139797301100184"
"342",30,"9730110019",3,1,"Head","Male",55,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,145.5533,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100191"
"343",30,"9730110019",3,2,"Spouse","Female",54,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,145.5533,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100192"
"344",30,"9730110019",3,3,"Child","Female",32,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",8,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.5533,"Employed","Alborz","Urban","Personal Care",NA,NA,NA,NA,1397,"139797301100193"
"345",30,"9730110019",3,4,"Child","Male",21,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,510,"Public-wage","End of military service",NA,NA,"Wage","Service",145.5533,"Unemployed","Alborz","Urban",NA,NA,NA,"Sales and services employee","Personal Services",1397,"139797301100194"
"346",30,"9730110019",4,1,"Head","Male",55,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Industry",158.102075,"Unemployed","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100191"
"347",30,"9730110019",4,2,"Spouse","Female",55,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,158.102075,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100192"
"348",30,"9730110019",4,4,"Child","Male",22,"Iran","In-Iran",TRUE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Service",158.102075,"Unemployed","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100194"
"349",30,"9730110020",3,1,"Head","Female",70,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,133.0741,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100201"
"350",30,"9730110021",3,1,"Head","Male",56,"Iran","In-Iran",FALSE,FALSE,NA,"Married",40,0,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.24365,"Employed","Alborz","Urban","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1397,"139797301100211"
"351",30,"9730110021",3,2,"Spouse","Female",58,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,145.24365,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100212"
"352",30,"9730110021",3,3,"Child","Female",37,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",10,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.24365,"Employed","Alborz","Urban","Legal, Social, Cultural and Related",NA,NA,NA,NA,1397,"139797301100213"
"353",30,"9730110021",3,4,"Child","Male",32,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,8142,"Prv-wage","Low income",NA,NA,"Wage","Service",145.24365,"Unemployed","Alborz","Urban",NA,NA,NA,"Manufacturing workers","Drivers and Mobile Plant",1397,"139797301100214"
"354",30,"9730110021",3,5,"Child","Female",28,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Service",145.24365,"Unemployed","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100215"
"355",30,"9730110021",4,1,"Head","Male",56,"Iran","In-Iran",FALSE,FALSE,NA,"Married",30,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.0863,"Employed","Alborz","Urban","Building and Related Trade (excluding electricians)",NA,NA,NA,NA,1397,"139797301100211"
"356",30,"9730110021",4,2,"Spouse","Female",58,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,161.0863,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100212"
"357",30,"9730110021",4,3,"Child","Female",35,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Service",161.0863,"Unemployed","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100213"
"358",30,"9730110021",4,4,"Child","Male",32,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Industry",161.0863,"Unemployed","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100214"
"359",30,"9730110021",4,5,"Child","Female",28,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Service",161.0863,"Unemployed","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100215"
"360",30,"9730110022",2,1,"Head","Male",40,"Iran","In-Iran",FALSE,TRUE,"Masters","Married",18,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.7519,"Employed","Alborz","Urban","General and Keyboard",NA,NA,NA,NA,1397,"139797301100221"
"361",30,"9730110023",1,1,"Head","Male",57,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,144.4145,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100231"
"362",30,"9730110023",1,2,"Spouse","Female",50,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,144.4145,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100232"
"363",30,"9730110023",2,1,"Head","Male",26,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.45765,"Employed","Alborz","Urban","Agricultural, Forestry and Fishery Labourers",NA,NA,NA,NA,1397,"139797301100231"
"364",30,"9730110023",2,2,"Spouse","Female",27,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,156.45765,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100232"
"365",30,"9730110023",2,3,"Child","Female",3,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.45765,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100233"
"366",30,"9730110024",1,1,"Head","Male",55,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,144.4145,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100241"
"367",30,"9730110024",1,2,"Spouse","Female",52,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,144.4145,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100242"
"368",30,"9730110024",2,1,"Head","Male",69,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,126.334025,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100241"
"369",30,"9730110024",2,2,"Spouse","Female",63,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,126.334025,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100242"
"370",30,"9730110024",2,3,"Child","Female",41,"Iran","In-Iran",FALSE,FALSE,NA,"Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,126.334025,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100243"
"371",30,"9730110025",1,1,"Head","Male",35,"Iran","In-Iran",FALSE,TRUE,"College","Bachelor",0,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.296375,"Employed","Alborz","Urban","Protective Services",NA,NA,NA,NA,1397,"139797301100251"
"372",30,"9730110026",1,1,"Head","Male",84,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,150.94855,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100261"
"373",30,"9730110026",1,2,"Child","Male",48,"Iran","In-Iran",FALSE,TRUE,"Primary","Divorced",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Service",150.94855,"Unemployed","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100262"
"374",30,"9730110027",1,1,"Head","Male",32,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",7,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.1021,"Employed","Alborz","Urban","Mining, Construction, Manufacturing and Transport",NA,NA,NA,NA,1397,"139797301100271"
"375",30,"9730110027",1,2,"Spouse","Female",30,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,181.1021,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100272"
"376",30,"9730110027",1,3,"Child","Male",7,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.1021,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301100273"
"377",30,"9730110101",4,1,"Head","Male",56,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",19,0,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.827225,"Employed","Alborz","Urban","Sales",NA,NA,NA,NA,1397,"139797301101011"
"378",30,"9730110101",4,2,"Spouse","Female",51,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,150.827225,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101012"
"379",30,"9730110101",4,3,"Child","Male",25,"Iran","In-Iran",TRUE,TRUE,"Masters","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,150.827225,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101013"
"380",30,"9730110101",4,4,"Child","Male",18,"Iran","In-Iran",TRUE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,150.827225,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101014"
"381",30,"9730110102",4,1,"Head","Male",28,"Iran","In-Iran",FALSE,TRUE,"College","Married",8,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.551325,"Employed","Alborz","Urban","Protective Services",NA,NA,NA,NA,1397,"139797301101021"
"382",30,"9730110102",4,2,"Spouse","Female",23,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,148.551325,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101022"
"383",30,"9730110102",4,3,"Child","Female",6,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.551325,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101023"
"384",30,"9730110103",4,1,"Head","Female",54,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,133.564,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101031"
"385",30,"9730110104",3,1,"Head","Female",83,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Others",NA,NA,128.1534,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101041"
"386",30,"9730110104",4,1,"Head","Male",36,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",10,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.614525,"Employed","Alborz","Urban","Metal, Machinery and Related Trades",NA,NA,NA,NA,1397,"139797301101041"
"387",30,"9730110104",4,2,"Spouse","Female",31,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,168.614525,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101042"
"388",30,"9730110104",4,3,"Child","Male",9,"Iran","In-Iran",TRUE,TRUE,"Primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.614525,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101043"
"389",30,"9730110104",4,4,"Child","Male",4,"Iran","In-Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.614525,NA,"Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101044"
"390",30,"9730110105",4,1,"Head","Female",82,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,127.40895,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101051"
"391",30,"9730110106",3,1,"Head","Male",67,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,121.4423,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101061"
"392",30,"9730110106",3,2,"Spouse","Female",61,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,121.4423,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101062"
"393",30,"9730110106",3,3,"Child","Female",31,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,510,"Public-wage","End of military service",NA,NA,"Wage","Service",121.4423,"Unemployed","Alborz","Urban",NA,NA,NA,"Sales and services employee","Personal Services",1397,"139797301101063"
"394",30,"9730110106",4,1,"Head","Male",67,"Iran","In-Iran",FALSE,TRUE,"College","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,129.266,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101061"
"395",30,"9730110106",4,2,"Spouse","Female",61,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,129.266,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101062"
"396",30,"9730110106",4,3,"Child","Male",32,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,510,"Prv-wage","End of military service",NA,NA,"Wage","Service",129.266,"Unemployed","Alborz","Urban",NA,NA,NA,"Sales and services employee","Personal Services",1397,"139797301101063"
"397",30,"9730110107",3,1,"Head","Male",65,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,127.826125,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101071"
"398",30,"9730110107",3,2,"Spouse","Female",55,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,127.826125,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101072"
"399",30,"9730110107",3,3,"Child","Female",36,"Iran","In-Iran",FALSE,TRUE,"College","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Service",127.826125,"Unemployed","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101073"
"400",30,"9730110107",3,4,"Child","Female",34,"Iran","In-Iran",FALSE,TRUE,"Masters","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Industry",127.826125,"Unemployed","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101074"
"401",30,"9730110108",2,1,"Head","Male",69,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,121.4423,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101081"
"402",30,"9730110108",2,2,"Spouse","Female",64,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,121.4423,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101082"
"403",30,"9730110108",2,3,"Child","Female",24,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wage","Industry",121.4423,"Unemployed","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101083"
"404",30,"9730110108",3,1,"Head","Male",70,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,126.334025,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101081"
"405",30,"9730110108",3,2,"Spouse","Female",63,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,126.334025,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101082"
"406",30,"9730110108",3,3,"Child","Female",25,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Bachelor",NA,NA,NA,NA,NA,NA,2421,"Public-wage","Termination",NA,NA,"Wage","Service",126.334025,"Unemployed","Alborz","Urban",NA,NA,NA,"Expert","Business and Administration",1397,"139797301101083"
"407",30,"9730110109",2,1,"Head","Male",47,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,156.58165,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101091"
"408",30,"9730110109",2,2,"Spouse","Female",43,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,156.58165,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101092"
"409",30,"9730110109",2,3,"Child","Male",27,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",2,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.58165,"Employed","Alborz","Urban","Sales",NA,NA,NA,NA,1397,"139797301101093"
"410",30,"9730110109",2,4,"Child","Male",25,"Iran","In-Iran",FALSE,TRUE,"Pre","Divorced",3,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.58165,"Employed","Alborz","Urban","Sales",NA,NA,NA,NA,1397,"139797301101094"
"411",30,"9730110109",2,5,"Child","Male",17,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.58165,"Employed","Alborz","Urban","Sales",NA,NA,NA,NA,1397,"139797301101095"
"412",30,"9730110109",3,1,"Head","Male",48,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,177.818225,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101091"
"413",30,"9730110109",3,2,"Spouse","Female",44,"Iran","In-Iran",FALSE,TRUE,"Middle","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,177.818225,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101092"
"414",30,"9730110109",3,3,"Child","Male",27,"Iran","In-Iran",FALSE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,8322,"Prv-wage","Business closure",NA,NA,"Wage","Service",177.818225,"Unemployed","Alborz","Urban",NA,NA,NA,"Manufacturing workers","Vehicle Drivers",1397,"139797301101093"
"415",30,"9730110109",3,4,"Child","Male",26,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,5224,"Prv-wage","Termination",NA,NA,"Wage","Service",177.818225,"Unemployed","Alborz","Urban",NA,NA,NA,"Sales and services employee","Sales",1397,"139797301101094"
"416",30,"9730110109",3,5,"Child","Male",18,"Iran","In-Iran",FALSE,TRUE,"Pre","Bachelor",NA,NA,NA,NA,NA,NA,8322,"Self-buss","Others",NA,NA,"Wage","Service",177.818225,"Unemployed","Alborz","Urban",NA,NA,NA,"Manufacturing workers","Vehicle Drivers",1397,"139797301101095"
"417",30,"9730110110",2,1,"Head","Male",95,"Iran","In-Iran",FALSE,FALSE,NA,"Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,117.717,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101101"
"418",30,"9730110110",2,2,"Spouse","Female",75,"Iran","In-Iran",FALSE,TRUE,"Primary","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,117.717,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101102"
"419",30,"9730110111",2,1,"Head","Female",75,"Iran","In-Iran",FALSE,TRUE,"Primary","Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not retired",NA,NA,127.40895,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101111"
"420",30,"9730110112",1,1,"Head","Male",70,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,124.291275,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101121"
"421",30,"9730110112",1,2,"Spouse","Female",65,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,124.291275,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101122"
"422",30,"9730110112",1,3,"Child","Male",29,"Iran","In-Iran",FALSE,TRUE,"Masters","Bachelor",0,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.291275,"Employed","Alborz","Urban","Legal, Social, Cultural and Related",NA,NA,NA,NA,1397,"139797301101123"
"423",30,"9730110112",2,1,"Head","Male",70,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,123.80615,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101121"
"424",30,"9730110112",2,2,"Spouse","Female",65,"Iran","In-Iran",FALSE,TRUE,"Pre","Married",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Homemaker",NA,NA,123.80615,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101122"
"425",30,"9730110112",2,3,"Child","Male",30,"Iran","In-Iran",FALSE,TRUE,"Masters","Bachelor",2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.80615,"Employed","Alborz","Urban","Protective Services",NA,NA,NA,NA,1397,"139797301101123"
"426",30,"9730110113",3,1,"Head","Male",68,"Iran","In-Iran",FALSE,FALSE,NA,"Widowed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Retired",NA,NA,122.786475,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101131"
"427",30,"9730110113",4,1,"Head","Female",33,"Iran","In-Iran",FALSE,TRUE,"High","Divorced",2,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.5992,"Employed","Alborz","Urban","General and Keyboard",NA,NA,NA,NA,1397,"139797301101131"
"428",30,"9730110113",4,2,"Child","Female",14,"Iran","In-Iran",TRUE,TRUE,"Middle","Bachelor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In education",NA,NA,130.5992,"Inactive","Alborz","Urban",NA,NA,NA,NA,NA,1397,"139797301101132"
"429",30,"9730110114",3,1,"Head","Male",56,"Iran","In-Iran",FALSE,TRUE,"Bachelors","Married",25,0,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.437425,"Employed","Alborz","Urban","General and Keyboard",NA,NA,NA,NA,1397,"139797301101141"
